queue	lemma	cltk_upos	corpus_occurrences_upper_bound	pilot_lemma_occurrences	pilot_document_count	contributing_form_count	ambiguous_form_count	dictionary_support	dictionary_sources	dictionary_entry_count	pos_assessment	also_in_structural_stage	top_forms
no_dictionary_match	dana	NOUN	65	3	3	1	1	none	[]	0	unknown	False	"[{""form"":""danaum"",""corpus_occurrences"":65,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	rachela	PROPN	65	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""rachel"",""corpus_occurrences"":65,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	cha	NOUN	64	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""cham"",""corpus_occurrences"":64,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	aurelium	PROPN	61	3	2	2	1	none	[]	0	unknown	False	"[{""form"":""aurelium"",""corpus_occurrences"":33,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true},{""form"":""aurelii"",""corpus_occurrences"":28,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tur	VERB	61	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tur"",""corpus_occurrences"":61,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sodomus	NOUN	60	9	2	2	1	none	[]	0	unknown	False	"[{""form"":""sodomorum"",""corpus_occurrences"":38,""pilot_occurrences"":6,""ambiguous_cltk_lemma"":true},{""form"":""sodomis"",""corpus_occurrences"":22,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	melchisedech	PROPN	58	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""melchisedech"",""corpus_occurrences"":58,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tyn	NOUN	58	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tyn"",""corpus_occurrences"":58,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	heber	PROPN	57	6	2	1	1	none	[]	0	unknown	False	"[{""form"":""heber"",""corpus_occurrences"":57,""pilot_occurrences"":6,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	madian	PROPN	57	2	2	1	1	none	[]	0	unknown	True	"[{""form"":""madian"",""corpus_occurrences"":57,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	heber	ADJ	57	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""heber"",""corpus_occurrences"":57,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	madian	NOUN	57	1	1	1	1	none	[]	0	unknown	True	"[{""form"":""madian"",""corpus_occurrences"":57,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	simeon	PROPN	55	9	5	1	1	none	[]	0	unknown	True	"[{""form"":""simeon"",""corpus_occurrences"":55,""pilot_occurrences"":9,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	sallustium	NOUN	55	4	3	1	0	none	[]	0	unknown	False	"[{""form"":""sallustium"",""corpus_occurrences"":55,""pilot_occurrences"":4,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	simeonys	ADJ	55	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""simeon"",""corpus_occurrences"":55,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	toueo	VERB	55	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""touto"",""corpus_occurrences"":55,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	touto	X	55	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""touto"",""corpus_occurrences"":55,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	job	PROPN	54	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""job"",""corpus_occurrences"":54,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	menela	NOUN	53	2	2	2	0	none	[]	0	unknown	False	"[{""form"":""menelaum"",""corpus_occurrences"":30,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false},{""form"":""menelai"",""corpus_occurrences"":23,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	calpurnus	NOUN	52	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""calpurnius"",""corpus_occurrences"":52,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	zabulona	NOUN	50	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""zabulon"",""corpus_occurrences"":50,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	vergine	PROPN	50	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""verginius"",""corpus_occurrences"":50,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	verginius	NOUN	50	1	1	1	1	none	[]	0	unknown	True	"[{""form"":""verginius"",""corpus_occurrences"":50,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	laban	PROPN	49	27	7	1	1	none	[]	0	unknown	True	"[{""form"":""laban"",""corpus_occurrences"":49,""pilot_occurrences"":27,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	lamech	PROPN	49	6	2	1	1	none	[]	0	unknown	False	"[{""form"":""lamech"",""corpus_occurrences"":49,""pilot_occurrences"":6,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	labana	NOUN	49	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""laban"",""corpus_occurrences"":49,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	lamechas	PROPN	49	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""lamech"",""corpus_occurrences"":49,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	lia	NOUN	46	6	4	2	2	none	[]	0	unknown	False	"[{""form"":""lia"",""corpus_occurrences"":33,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true},{""form"":""liam"",""corpus_occurrences"":13,""pilot_occurrences"":4,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	graus	PROPN	45	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""grai"",""corpus_occurrences"":45,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	bersaba	NOUN	43	5	3	1	1	none	[]	0	unknown	False	"[{""form"":""bersabee"",""corpus_occurrences"":43,""pilot_occurrences"":5,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	bersabsus	PROPN	43	2	1	1	1	none	[]	0	unknown	False	"[{""form"":""bersabee"",""corpus_occurrences"":43,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	manilis	ADJ	43	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""manilius"",""corpus_occurrences"":43,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sur	NOUN	43	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""sur"",""corpus_occurrences"":43,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	sur	X	43	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""sur"",""corpus_occurrences"":43,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	heracletus	ADJ	42	2	1	1	0	none	[]	0	unknown	False	"[{""form"":""heraclitus"",""corpus_occurrences"":42,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	nachor	PROPN	40	13	5	1	1	none	[]	0	unknown	False	"[{""form"":""nachor"",""corpus_occurrences"":40,""pilot_occurrences"":13,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	rebeccum	PROPN	40	12	5	1	0	none	[]	0	unknown	False	"[{""form"":""rebecca"",""corpus_occurrences"":40,""pilot_occurrences"":12,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	aelis	NOUN	40	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""aelium"",""corpus_occurrences"":40,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	nachor	NOUN	40	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""nachor"",""corpus_occurrences"":40,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	ael	PROPN	40	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""aelium"",""corpus_occurrences"":40,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	caath	NOUN	40	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""caath"",""corpus_occurrences"":40,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	nachorius	ADJ	40	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""nachor"",""corpus_occurrences"":40,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	sodumus	ADJ	38	4	3	1	1	none	[]	0	unknown	False	"[{""form"":""sodomam"",""corpus_occurrences"":38,""pilot_occurrences"":4,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	soduma	NOUN	38	3	2	1	1	none	[]	0	unknown	False	"[{""form"":""sodomam"",""corpus_occurrences"":38,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	sodomus	ADJ	38	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""sodomorum"",""corpus_occurrences"":38,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	nephthalis	PROPN	36	3	3	1	1	none	[]	0	unknown	False	"[{""form"":""nephthali"",""corpus_occurrences"":36,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	eina	PROPN	36	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""einai"",""corpus_occurrences"":36,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	eina	X	36	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""einai"",""corpus_occurrences"":36,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	nephthalis	ADJ	36	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""nephthali"",""corpus_occurrences"":36,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	thamar	PROPN	35	3	1	1	1	none	[]	0	unknown	True	"[{""form"":""thamar"",""corpus_occurrences"":35,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	issachas	ADJ	35	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""issachar"",""corpus_occurrences"":35,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	issachar	PROPN	35	1	1	1	1	none	[]	0	unknown	True	"[{""form"":""issachar"",""corpus_occurrences"":35,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	issacharasia	NOUN	35	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""issachar"",""corpus_occurrences"":35,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	lexa	NOUN	35	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""ledae"",""corpus_occurrences"":35,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	mycena	NOUN	35	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""mycenas"",""corpus_occurrences"":35,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	thamar	NOUN	35	1	1	1	1	none	[]	0	unknown	True	"[{""form"":""thamar"",""corpus_occurrences"":35,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	thucydesis	PROPN	35	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""thucydides"",""corpus_occurrences"":35,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	hectora	NOUN	34	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""hectora"",""corpus_occurrences"":34,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	lia	PROPN	33	6	3	1	1	none	[]	0	unknown	False	"[{""form"":""lia"",""corpus_occurrences"":33,""pilot_occurrences"":6,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	aurelium	NOUN	33	3	2	1	1	none	[]	0	unknown	False	"[{""form"":""aurelium"",""corpus_occurrences"":33,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	lota	NOUN	33	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""lot"",""corpus_occurrences"":33,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	ismaelis	ADJ	32	2	1	2	1	none	[]	0	unknown	False	"[{""form"":""ismael"",""corpus_occurrences"":26,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true},{""form"":""ismaelem"",""corpus_occurrences"":6,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	socro	VERB	32	2	2	1	0	none	[]	0	unknown	False	"[{""form"":""socraten"",""corpus_occurrences"":32,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tes	NOUN	32	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tem"",""corpus_occurrences"":32,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	seir	PROPN	31	7	3	1	1	none	[]	0	unknown	False	"[{""form"":""seir"",""corpus_occurrences"":31,""pilot_occurrences"":7,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	seiraestio	NOUN	31	2	1	1	1	none	[]	0	unknown	False	"[{""form"":""seir"",""corpus_occurrences"":31,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	tydes	NOUN	30	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tydides"",""corpus_occurrences"":30,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pythagus	NOUN	29	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""pythagora"",""corpus_occurrences"":29,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	achix	NOUN	27	2	2	1	0	none	[]	0	unknown	False	"[{""form"":""achivis"",""corpus_occurrences"":27,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ennus	PROPN	27	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""enni"",""corpus_occurrences"":27,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	ennus	NOUN	27	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""enni"",""corpus_occurrences"":27,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	isidor	PROPN	27	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""isidori"",""corpus_occurrences"":27,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sobal	PROPN	26	2	1	1	1	none	[]	0	unknown	False	"[{""form"":""sobal"",""corpus_occurrences"":26,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	sobal	NOUN	26	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""sobal"",""corpus_occurrences"":26,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	machir	ADJ	25	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""machir"",""corpus_occurrences"":25,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	ris	X	25	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""ris"",""corpus_occurrences"":25,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tyrrhena	NOUN	25	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""tyrrhena"",""corpus_occurrences"":25,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sallustia	PROPN	24	2	2	1	0	none	[]	0	unknown	False	"[{""form"":""sallustii"",""corpus_occurrences"":24,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	auton	NUM	24	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""auton"",""corpus_occurrences"":24,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	demosthene	NOUN	24	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""demosthenen"",""corpus_occurrences"":24,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	mauretanis	ADJ	24	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""mauretania"",""corpus_occurrences"":24,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	segor	NOUN	23	7	2	1	0	none	[]	0	unknown	False	"[{""form"":""segor"",""corpus_occurrences"":23,""pilot_occurrences"":7,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	cainan	ADJ	23	2	1	1	1	none	[]	0	unknown	True	"[{""form"":""cainan"",""corpus_occurrences"":23,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	cainan	NOUN	23	1	1	1	1	none	[]	0	unknown	True	"[{""form"":""cainan"",""corpus_occurrences"":23,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	cainana	NOUN	23	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""cainan"",""corpus_occurrences"":23,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	penthesilis	ADJ	23	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""penthesilea"",""corpus_occurrences"":23,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	antonenus	NOUN	22	14	13	1	1	none	[]	0	unknown	False	"[{""form"":""anton"",""corpus_occurrences"":22,""pilot_occurrences"":14,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	anton	NUM	22	6	6	1	1	none	[]	0	unknown	False	"[{""form"":""anton"",""corpus_occurrences"":22,""pilot_occurrences"":6,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	trebatio	NOUN	22	2	2	1	0	none	[]	0	unknown	False	"[{""form"":""trebatio"",""corpus_occurrences"":22,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	mycenum	NOUN	22	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""mycenis"",""corpus_occurrences"":22,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	suppellectilis	ADJ	22	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""suppellectili"",""corpus_occurrences"":22,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	tharsis	NOUN	22	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""tharsis"",""corpus_occurrences"":22,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	aeacida	NOUN	21	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""aeacidae"",""corpus_occurrences"":21,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	sergium	NOUN	21	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""sergium"",""corpus_occurrences"":21,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	henoch	PROPN	20	7	4	1	1	none	[]	0	unknown	False	"[{""form"":""henoch"",""corpus_occurrences"":20,""pilot_occurrences"":7,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	henochias	PROPN	20	2	2	1	1	none	[]	0	unknown	False	"[{""form"":""henoch"",""corpus_occurrences"":20,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	henochesicus	ADJ	20	1	1	1	1	none	[]	0	unknown	False	"[{""form"":""henoch"",""corpus_occurrences"":20,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	horo	VERB	20	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""horatii"",""corpus_occurrences"":20,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	phidia	NOUN	20	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""phidias"",""corpus_occurrences"":20,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	mambr	PROPN	19	10	7	1	0	none	[]	0	unknown	False	"[{""form"":""mambre"",""corpus_occurrences"":19,""pilot_occurrences"":10,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	mathusalis	ADJ	19	5	1	2	0	none	[]	0	unknown	False	"[{""form"":""mathusalam"",""corpus_occurrences"":14,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false},{""form"":""mathusala"",""corpus_occurrences"":5,""pilot_occurrences"":3,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	hyada	NOUN	19	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""hyadas"",""corpus_occurrences"":19,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	maecianus	ADJ	19	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""maecianus"",""corpus_occurrences"":19,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	naamo	VERB	19	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""naaman"",""corpus_occurrences"":19,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	narbonens	ADJ	19	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""narbonensi"",""corpus_occurrences"":19,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	pigo	VERB	19	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""piguit"",""corpus_occurrences"":19,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	venonius	NOUN	19	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""venonius"",""corpus_occurrences"":19,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	xenophontus	PROPN	19	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""xenophontis"",""corpus_occurrences"":19,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	avicenna	PROPN	18	12	6	1	0	none	[]	0	unknown	False	"[{""form"":""avicenna"",""corpus_occurrences"":18,""pilot_occurrences"":12,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	dardanio	NOUN	18	2	2	1	0	none	[]	0	unknown	False	"[{""form"":""dardanio"",""corpus_occurrences"":18,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	maacha	PROPN	18	1	1	1	0	none	[]	0	unknown	True	"[{""form"":""maacha"",""corpus_occurrences"":18,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	lyxurgo	NOUN	17	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""lycurgo"",""corpus_occurrences"":17,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	magog	NOUN	17	1	1	1	0	none	[]	0	unknown	False	"[{""form"":""magog"",""corpus_occurrences"":17,""pilot_occurrences"":1,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	saraus	ADJ	16	7	2	1	1	none	[]	0	unknown	False	"[{""form"":""sarai"",""corpus_occurrences"":16,""pilot_occurrences"":7,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	gessen	PROPN	16	5	2	1	1	none	[]	0	unknown	False	"[{""form"":""gessen"",""corpus_occurrences"":16,""pilot_occurrences"":5,""ambiguous_cltk_lemma"":true}]"
no_dictionary_match	zarus	ADJ	16	4	3	1	0	none	[]	0	unknown	False	"[{""form"":""zara"",""corpus_occurrences"":16,""pilot_occurrences"":4,""ambiguous_cltk_lemma"":false}]"
no_dictionary_match	gessena	NOUN	16	2	1	1	1	none	[]	0	unknown	False	"[{""form"":""gessen"",""corpus_occurrences"":16,""pilot_occurrences"":2,""ambiguous_cltk_lemma"":true}]"
